Iraq,1308.90706088192,1419.74887710951,1240.97859418319,836.518922391577,1237.03952958606,1328.23041622952,Asia
Iceland,16148.2737240313,17396.4735968415,26201.5255774257,27988.0296831506,51439.9086910178,53832.4790919587,Europe
Israel,4176.18025751073,5127.86293958521,6323.10383208777,6572.19953536024,6953.27666719135,6600.8982801222,Asia
Italy,4144.90744234232,4597.89259796184,5299.85647879422,5731.1015568122,5493.71103670054,5002.40667987736,Europe
Jamaica,867.802303064664,2051.14158639245,2276.33921861633,2397.07766743321,1216.17101826747,1050.73290446087,North America
Jordan,933.84821180687,1108.77622093412,1289.60644748563,1578.31704573737,1845.33884621428,1864.67585548017,Asia
Japan,6805.5400406356,7695.71664314926,8299.40950624,8539.01058909159,8594.90903412197,7819.71463590936,Asia
Kazakhstan,5905.00367017372,4041.12995590563,3169.52334061606,4012.07391891836,4728.01159082733,5600.20846486508,Europe
Kazakhstan,5905.00367017372,4041.12995590563,3169.52334061606,4012.07391891836,4728.01159082733,5600.20846486508,Asia
Kenya,123.50061090652,125.682901104195,104.396879331067,128.16418995877,147.844398220005,164.325548654934,Africa
Kuwait,8222.99345596713,13147.7594197899,14066.1466327453,17076.4840776003,16757.3341747207,15590.6041304914,Asia
Lebanon,499.457018869486,1342.54246991537,2513.54618976168,2384.88300005767,3046.19708903242,2588.30067018927,Asia
Sri Lanka,151.450674091136,215.755028583156,294.81934353595,400.102573611199,459.684182061982,531.090576571374,Asia
Lithuania,4023.43207030703,2538.64454622659,2516.90509827589,3187.03107994876,3470.78503022973,3821.1451704374,Europe
Luxembourg,13667.6705512636,14920.7708779443,15668.1182672473,15644.1467200392,16829.9625409062,13914.6784488756,Europe
Latvia,3396.7281614899,1997.1380926627,2082.32138708792,2777.38198024923,3229.95106206989,3507.40452065472,Europe
Morocco,359.166125095747,431.128851514674,490.03810871129,634.46541011016,775.954554422234,904.442154848276,Africa
Moldova,4027.48714508148,2607.11369108971,2039.13901955104,2549.07100177244,2144.68910744658,1725.61647911234,Europe
Mexico,1185.04036756694,1419.90329061412,1800.46793804379,1996.39257329661,2018.82740130081,2157.32394883914,North America
Malta,2823.50283762035,3921.37120812678,4311.8586366631,4912.90975995087,4767.09737809644,4924.54401944044,Europe
Myanmar,44.1028480351576,57.1733174724073,75.2573309491,74.8520058989264,124.306290858776,215.298895443599,Asia
Mongolia,1489.36998230429,1090.93915631718,1053.63353407708,1251.96720740462,1488.65986052408,2006.38888095267,Asia
Mozambique,42.1950934806117,46.1788279309702,125.621565626371,451.011702248349,453.305843459515,478.921172329335,Africa
Malaysia,1157.36016058726,2004.5776942129,2747.05932593573,2873.73468852103,4145.52094819792,4651.9587341816,Asia
Nigeria,87.0789481837722,91.4882105407184,74.490621615201,129.327029350575,136.426270316806,144.525462223266,Africa
Nicaragua,306.222645428201,291.046035357579,344.820647891958,412.415489759483,506.519072160081,568.313810807014,North America
Netherlands,5218.20204113163,5719.06110910365,6507.10592493944,6912.37208536246,7006.27382053053,6712.774758245,Europe
Norway,23353.915019617,24528.4438555473,24993.7262954727,25083.2145326781,24890.9240104621,22999.9345951283,Europe
Nepal,35.1749900214107,43.8448686973639,58.8109740943507,77.0650041756492,102.542415170769,146.467864816665,Asia
New Zealand,8972.31064928825,9106.82201774922,9384.3481867434,9673.67377053146,9601.90314202312,9026.32104131095,Asia
Oman,2186.89178279413,2581.34526649781,3201.97815406092,3923.94069728593,5521.07985904018,6445.57341716204,Asia
Pakistan,277.432204194636,355.1876130881,362.404828688513,444.586513395223,442.180068232657,447.501002589131,Asia
Panama,833.283757199163,1062.90251227521,1266.52956379639,1455.16042948553,1745.14033184844,2064.17579713507,North America
Peru,540.291153727989,540.512511543609,666.176768930426,829.608831792126,1107.35706898183,1345.8795888743,South America
Philippines,361.046001012034,398.81584466648,499.347655402805,576.30210972908,637.906289861162,696.346780059737,Asia
Poland,3272.30231066893,3060.88887477077,3256.18045539478,3437.32399818737,3797.09229558691,3971.79976131055,Europe
Portugal,2541.86575911695,3076.84604778532,3988.96082351837,4682.99101332625,4959.09430535983,4662.60079980294,Europe
Paraguay,504.33121064352,783.362568122921,884.054537861711,859.532535177992,1171.41110303744,1552.38421668465,South America
Qatar,9591.03716736864,10739.2850604353,14348.4542625087,15457.3060816994,14209.2422294132,14781.648325999,Asia
Romania,2924.5962657695,2328.79435838138,1987.66018990979,2365.41956412583,2550.8632914192,2584.41178726443,Europe
Saudi Arabia,4017.73215550163,4929.98820148543,5664.96754742087,6615.03986596005,7974.7392015327,9401.36676935668,Asia
Sudan,63.6304391741146,56.4853409749436,79.5599929092615,98.2890976388775,175.162765172501,256.756242585278,Africa
Senegal,103.636484666384,109.318995590877,102.574738199669,160.232769431808,202.868747075677,229.351795106376,Africa
Singapore,4983.0463530953,6069.21934591685,7575.43595438502,8678.16816784434,8679.99335005275,8844.68759301201,Asia
El Salvador,352.366634352161,505.454287034076,614.986304198959,755.437389491258,857.067777081523,937.073876813942,North America
Serbia,4628.65805431057,3789.98648850146,4198.71570574319,3921.90645886198,4358.81217362396,4271.7446669105,Europe
Slovenia,5334.90544555719,5312.90454863428,5777.99565091695,6917.8604670693,6510.84188436593,6727.99930164211,Europe
Sweden,15836.0337592675,15475.0134786249,15681.6152732118,15430.9639482359,14934.3269646836,13480.148224391,Europe
Togo,90.8774897252797,100.797602436747,95.2399905612905,109.41542935755,124.110843908579,154.665237320778,Africa
Thailand,709.552459833135,1247.71147236377,1448.07266389233,1914.80124285443,2307.80467864378,2538.79638035364,Asia
Turkmenistan,2282.86518310289,1562.32138999549,1692.15565617753,2051.67745401025,2382.0508400179,2678.76351364206,Asia
Trinidad and Tobago,2684.42965287491,3103.17333758571,3993.20366206764,5143.84088879153,6189.07395039856,7092.93261163496,North America
Tunisia,631.604795440604,760.62435852113,976.479010336463,1083.53103083072,1364.98983944327,1454.64228662211,Africa
Turkey,929.698882232331,1227.32688744211,1652.74635305515,2013.88827425002,2491.62871264596,2847.12638262318,Europe
Turkey,929.698882232331,1227.32688744211,1652.74635305515,2013.88827425002,2491.62871264596,2847.12638262318,Asia
Tanzania,51.6984610879808,57.6745324947928,59.1059243838207,79.6092204174114,96.6253838378543,103.683315765216,Africa
Ukraine,4787.53704852827,3348.89580842043,2778.40025215296,3246.03428358216,3549.84455123583,3418.56924154441,Europe
Uruguay,1244.53265869158,1578.3363794905,2031.1856123499,2001.92485827727,2815.78614433174,3085.1944193006,South America
United States,11713.3317042099,12659.607628118,13671.0520240061,13704.5770481407,13395.1399317757,12997.4486288777,North America
Uzbekistan,2383.2276938079,1844.19574281325,1780.45792360367,1717.20105476363,1653.46749572865,1645.44162925056,Asia
Vietnam,95.2508956540558,153.102782266952,286.62097249605,569.956857268315,1022.43266675383,1423.68834535005,Asia
South Africa,4238.74571952252,4157.56844607501,4579.95324111249,4636.93010035526,4542.59647252813,4197.90704691753,Africa
Zimbabwe,865.37918667201,822.998455661933,897.868169083692,891.882790156482,606.64419912137,609.125952099707,Africa
